"Unclaimed Baggage Center","One person's lost luggage is another person's treasure."," Alabama","Scottsboro","34.6732","-86.0446","2465","/places/unclaimed-baggage-center"
"Area 66","Private former home in the desert shaped like a huge golf ball."," Arizona","Yucca","34.86","-114.1459","3136","/places/area-66"
"Yuma Territorial Prison","Walk through the actual strap iron cells and solitary chambers of Arizona Territory’s first prison."," Arizona","Yuma","32.7266","-114.6144","834","/places/yuma-territorial-prison"
"The Superstition Mountain Museum","This collection of Wild West movie memorabilia also claims to hold some secrets of the Lost Dutchman's mine."," Arizona","Apache Junction","33.4468","-111.5018","11340","/places/the-superstition-mountain-museum-apache-junction-arizona"
"History of Pharmacy Museum","An Arizona museum with a collection of pharmaceutical oddities, including a jar of a gangster's chewed gum."," Arizona","Tucson","32.2388","-110.9462","172","/places/history-pharmacy-museum"
"Gold King Mine Ghost Town","Once the product of an inexplicable gold strike, this ghost town is now home to one man and his love of classic machines."," Arizona","Jerome","34.7559","-112.1304","18139","/places/gold-king-mine-ghost-town"
"Diamondback Bridge","In Tucson a giant metal snake helps pedestrians cross a busy highway."," Arizona","Tucson","32.2212","-110.9613","12438","/places/diamondback-bridge"
"Abandoned Longhorn Grill","This giant steer-skull edifice might be abandoned, but it refuses to die."," Arizona","Amado","31.728","-111.0609","14934","/places/abandoned-longhorn-grill"
"Wupatki Spirit Totem","A mysterious spirit totem at the edge of Navajo lands."," Arizona","Flagstaff","35.5507","-111.5365","18444","/places/wupatki-spirit-totem"
"Lake Havasu's London Bridge","This immigrant bridge once spanned the Thames but is now a fixture of an Arizona city."," Arizona","Lake Havasu City","34.4717","-114.3467","13472","/places/lake-havasu-s-london-bridge"
"Humphreys Peak B-24 Wreckage","The wreckage of a deadly bomber plane crash can still be found near an Arizona peak."," Arizona","Flagstaff","35.331","-111.7121","14146","/places/humphreys-peak-b24-wreckage"
"Bucket of Blood Street","This sanguine boulevard was named after a deadly cowboy bar fight."," Arizona","Holbrook","34.9","-110.1588","12166","/places/bucket-of-blood-street"
"Humphreys Peak","The highest point in Arizona is an oddly snow-topped peak within the otherwise arid state."," Arizona","Flagstaff","35.3467","-111.6785","11361","/places/humphreys-peak"
"The Flying “V” Cabin","This rustic cabin, outfitted with gun slits, was once home to John D. Tewksbury, patriarch of the bloodiest family feud in American history."," Arizona","Phoenix","33.8193","-112.1442","17541","/places/the-flying-v-cabin-phoenix-arizona"
"Ella's Frontier Trading Post","Along the old Route 66 is an abandoned trading post made from old telephone poles, built by a former circus clown."," Arizona","Joseph City","34.9593","-110.3623","16438","/places/ellas-frontier-trading-post"
"Tovrea Castle","A mysterious ""wedding cake"" castle in the middle of the urban desert."," Arizona","Phoenix","33.4504","-111.9733","19868","/places/tovrea-castle"
"Standin' On the Corner Park","This public square capitalized on a single Eagles reference to bring some life back to an Arizona town."," Arizona","Winslow","35.0235","-110.6977","10324","/places/standin-on-the-corner-park"
"Rock Art Ranch","A working cattle ranch with remarkably well-preserved prehistoric petroglyphs and ancient ruins."," Arizona","Holbrook","34.956","-110.3313","22761","/places/rock-art-ranch"
"Phoenix Bat Cave","Thousands of Mexican Free-Tailed Bats soar around an abandoned storm drain at sunset each summer."," Arizona","Paradise Valley","33.5145","-112.0013","24113","/places/phoenix-bat-cave"
"Oraibi Village","This reclusive Hopi village in Arizona has been continuously populated longer than anywhere else in America."," Arizona","Kykotsmovi Village","35.8764","-110.6404","12236","/places/oraibi-village"
"Camelback Mountain","A geological mystery on Camelback Mountain."," Arizona","Phoenix","33.5142","-111.9738","814","/places/camelback-mountain"
"Canyon Diablo","The remains of this hell for leather wild west town can still be found in the Arizona desert."," Arizona","Leupp","35.1673","-111.1287","15259","/places/canyon-diablo"
"Twin Arrows Trading Post Ruins","A pair of giant roadside arrows are all that remains of a former Route 66 trading post."," Arizona","Flagstaff","35.1611","-111.2793","14267","/places/twin-arrows-trading-post"
"Erie Street, Historic Lowell","A living snapshot of a different America from another time."," Arizona","Bisbee","31.4307","-109.8946","18737","/places/erie-street-historic-lowell"
"Jerome's Sliding Jail","A Wild West jailhouse that slid down the mountainside."," Arizona","Jerome","34.7508","-112.1147","15173","/places/jeromes-sliding-jail"
"McMath-Pierce Solar Telescope","The biggest solar telescope in the world helps reveal the secrets of our sun."," Arizona","Sells","31.9584","-111.5947","1725","/places/mcmath-pierce-solar-telescope-0"
"SP Crater","The cinder cone volcano with a less than complimentary name."," Arizona","Flagstaff","35.5822","-111.6319","5366","/places/sp-crater"
"Burger King Navajo Code Talkers Display","Hidden inside this Arizona fast food franchise is an in-depth exhibit on the famed WWII counterintelligence program."," Arizona","Kayenta","36.7278","-110.2546","14985","/places/burger-king-navajo-code-talkers-display"
"Mat Bevel's Museum of Kinetic Art & Surrealistic Pop Science Theater","A Tucson museum and performance space full of found-object movable sculptures."," Arizona","Tucson","32.2219","-110.9295","20598","/places/mat-bevels-museum-of-kinetic-art"
"University of Arizona Mathematical Models Collection","A cabinet of curious mathematical models and old calculators."," Arizona","Tucson","32.2296","-110.9531","308","/places/university-arizona-mathematical-models-collection"
"Octobass","The massive, incredibly rare instrument is over 11 feet tall with a range so deep it goes lower than humans can hear."," Arizona","Phoenix","33.6676","-111.9784","22127","/places/octobass"
"Tucson Mineral and Gem World","A natural history wunderkammer in the middle of the desert."," Arizona","Tucson","32.1904","-111.0995","24477","/places/tucson-mineral-and-gem-world"
"Fish Bowl Spring","A secret fresh water spring for animals and humans alike hidden along the most famous road in the United States."," Arizona","Golden Valley","35.0386","-114.3566","25392","/places/shaffer-fish-bowl-spring"
"Tumbleweed Christmas Tree","Every Christmas one Arizona city makes the most of its dry climate by creating an arid desert tannenbaum."," Arizona","Chandler","33.3038","-111.8421","12540","/places/tumbleweed-christmas-tree"
"Corona Satellite Calibration Targets","Concrete crosses scattered across the Arizona scrubland which were used to align spy satellites."," Arizona","Casa Grande","32.7048","-111.7571","9904","/places/corona-satellite-calibration-targets"
"Hotel Congress","Sleep where gangsters fell amidst smoke and flame, with nary a bullethole to show for the legendary struggle."," Arizona","Tucson","32.2223","-110.9666","13365","/places/hotel-congress"
"Tonto National Monument Upper Cliff Dwelling","This 40-room dwelling tucked within a cliff was built by the basin's prehistoric residents."," Arizona","Roosevelt","33.6404","-111.1166","28313","/places/tonto-national-monument-upper-cliff-dwelling"
"Anthem Veterans Memorial","Once a year, at exactly 11:11, this monument comes to life."," Arizona","Phoenix","33.8633","-112.1367","14965","/places/anthem-veterans-memorial"
"The Hall of Flame Museum of Firefighting","A Museum and Tribute to a Brave Profession."," Arizona","Phoenix","33.4468","-111.9507","2322","/places/the-hall-of-flame-museum-of-firefighting-phoenix-arizona"
"Bisbee Stairs","Stairs often replace streets on the steep slopes of this old mining town."," Arizona","Bisbee","31.4428","-109.9207","16645","/places/bisbee-stairs"
"Governor Hunt's Pyramid Tomb","The unusual burial monument of Arizona's first governor."," Arizona","Tempe","33.452","-111.9442","18562","/places/governor-hunts-pyramid-tomb"
"Rooster Cogburn Ostrich Ranch","Take a monster truck tour around an ostrich farm in the middle of the desert."," Arizona","Picacho","32.6347","-111.3774","24418","/places/rooster-cogburn-ostrich-ranch"
"I-19, America's Only Metric Interstate","After a short-lived attempt to bring America in line with the rest of the world, this road was left in metric."," Arizona","Green Valley","31.7738","-111.0315","14247","/places/i19-americas-only-metric-interstate"
"Wickenburg Jail Tree","Opinions differ as to whether this Arizona tree was actually used as a Wild West jail, but that hasn't stopped the town from capitalizing on it."," Arizona","Wickenburg","33.9693","-112.7303","13388","/places/wickenburg-jail-tree"
"Momentum","A $100,000 tumbleweed decorates an Arizona park and ride that got its priorities a bit tangled."," Arizona","Chandler","33.2767","-111.8286","12529","/places/momentum"
"Fort Courage","This abandoned bootleg attraction was built to cash in on the popularity of classic TV show, F Troop."," Arizona","Houck","35.2831","-109.207","14268","/places/fort-courage"
"Ignite Sign Art Museum","This collection of neon icons is preserving Arizona's history, one sign at a time."," Arizona","Tucson","32.2182","-110.9407","29170","/places/ignite-sign-art-museum"
"Hi Jolly Monument","This memorial pyramid marker honors one of the United States Government's first official camel riders."," Arizona","Quartzsite","33.6641","-114.2362","10871","/places/hi-jolly-monument"
"La Posada Hotel and Gardens","One of the final grand railway depot hotel complexes is slowly being restored to its former glory."," Arizona","Winslow","35.0212","-110.695","14518","/places/la-posada-hotel-and-gardens"
"Mule Pass: Not Quite the Continental Divide","A mistaken marker makes an erroneous claim along the historic Old Divide Road."," Arizona","Bisbee","31.4586","-109.9429","20519","/places/mule-pass-not-quite-the-continental-divide"
"ASARCO Mission Mine and Mineral Discovery Center","One of the largest open-pit copper mining operations in the entire country."," Arizona","Sahuarita","31.9893","-111.0577","2581","/places/asarco-mission-mine-and-mineral-discovery-center"
"Arizona Copper Art Museum","The state's only comprehensive museum dedicated to the mineral that defined its history and economy."," Arizona","Clarkdale","34.7711","-112.0568","25141","/places/arizona-copper-art-museum"
"Salt River Wild Horses","These free-roaming horses were once destined to disappear from the land."," Arizona","Mesa","33.5617","-111.5359","27388","/places/salt-river-wild-horses"
"Barry Goldwater Memorial","A towering bronze statue memorializes the founding father of postwar American conservatism."," Arizona","Phoenix","33.5314","-111.9751","19876","/places/barry-goldwater-memorial"
"Richard F. Caris Mirror Laboratory","Giant telescope mirrors built in a spinning furnace under a college football stadium."," Arizona","Tucson","32.2287","-110.9478","23785","/places/richard-f-caris-mirror-laboratory"
"Navajo Code Talkers Tribute","The first permanent memorial to a unique secret weapon of World War II."," Arizona","Phoenix","33.4802","-112.0734","28693","/places/navajo-code-talkers-tribute"
"Lee's Ferry and Lonely Dell","This isolated outpost was once the only place to cross the Colorado River for hundreds of miles."," Arizona","Marble Canyon","36.869","-111.5952","26586","/places/lees-ferry-and-lonely-dell"
"MacAlpine's Soda Fountain","Open since 1938, this diner has kept its fountain, malt machine, and all the gum that greasers left beneath its counter."," Arizona","Phoenix","33.4732","-112.0648","28859","/places/macalpines-soda-fountain"
"Cherrybell Stravenue","A rare wayfinding portmanteau of “Street” and “Avenue.”"," Arizona","Tucson","32.2034","-110.9461","21573","/places/cherrybell-stravenue"
"Garden of Gethsemane","Religious statues built because of one man's bargain with God fill this peaceful sculpture garden."," Arizona","Tucson","32.221","-110.9822","27180","/places/garden-of-gethsemane"
